Height,Weight
68.47589,137.8969
69.72743,134.3279
68.84393,117.6781
69.19121,129.7261
68.51219,133.2155
66.30328,113.0214
72.1518,124.9451
68.31371,128.7378
66.21908,99.78213000000001
64.60633,120.786
70.23266,127.1388
68.73753,144.4456
69.49503,132.1904
67.25261,137.7559
71.46246,141.305
67.7491,139.5633
68.80025,128.2314
66.8725,119.1075
68.4765,120.8274
64.86316,116.4621
67.91753,139.5891
67.84233,138.0376
69.38148000000001,124.8913
66.94613000000001,127.2921
67.45924000000001,117.4689
69.99586,132.8246
67.45855999999999,123.6045
64.09151,138.3749
66.37835,122.9717
70.12316,122.3759
67.34219,121.3154
70.14728000000001,136.3431
69.0379,123.90700000000001
67.0297,107.5287
64.85651999999999,130.1924
65.94006999999999,109.5656
64.69116,115.9239
62.530190000000005,109.5766
67.78541,124.236
68.27656999999999,133.3359
65.93553,118.4802
67.48252,120.3425
67.80949,131.0862
70.04498000000001,129.9862
66.0988,121.7657
67.87462,145.1821
65.04519,134.0519
64.96125,105.48899999999999
64.82767,112.1873
70.08844,137.1698
70.70944,142.7307
66.80032,123.4484
67.14141,120.8645
67.04259,135.9558
68.48662,148.4587
72.31756999999999,144.881
66.47968,139.3578
66.82557,109.1264
70.06934,135.3785
67.217,113.8089
67.12456999999999,148.5183
68.4131,144.8827
66.02919,114.9248
66.84654,114.9225
68.94666,122.8046
68.91853,133.5443
65.5914,131.9386
65.51261,120.6623
69.27083,145.653
69.57316,130.7801
67.86325,118.8413
72.33364,133.6214
67.21175,104.1953
68.83481,117.464
68.46136,145.8766
68.1713,135.6227
69.69391,129.1389
67.12571,149.7706
70.36279,134.1039
71.4732,143.9365
68.51565,132.4801
70.06817,149.4329
68.04516,132.5979
67.47227,133.6407
70.56501,147.4583
67.64197,100.025
72.23026,140.2179
67.45255,120.8849
66.97768,109.3834
67.28894,136.1833
66.02667,115.1345
64.15728,130.0889
67.78574,131.8054
71.05897,125.119
68.55136,149.0059
71.11228,129.2335
65.22518000000001,120.5247
67.13776999999999,123.2162
67.98084,117.4022
67.45039,106.9632
67.58731999999999,119.6435
67.40106,134.1122
69.75731999999999,129.9282
67.78374000000001,130.1554
65.01631,106.8729
68.98708,126.6898
67.84236,115.7457
70.91418,130.1665
68.44803,110.8115
63.23903000000001,119.8366
66.75371,113.1127
66.13148000000001,118.4705
66.57052,135.6863
68.43743,111.4731
68.12826,129.3106
65.66194,116.9965
68.64587,128.6098
67.01908,137.8634
66.3869,135.486
67.43419,112.9047
67.0218,143.1287
70.98964000000001,136.9279
64.47574,113.9935
66.48783,121.2945
68.28864,130.4347
66.11986999999999,133.8865
68.73539,153.3002
67.61776,123.3522
65.99257,105.2183
71.79273,144.2173
69.76151,155.9849
67.65103,111.6875
64.82727,125.8154
68.38678,121.5078
68.35981,129.6506
67.56773000000001,116.2672
67.70371999999999,125.3254
70.42781,165.7172
66.27416,133.3637
68.61263000000001,145.4779
69.9746,135.8348
69.38629,130.2342
63.38805,114.0297
68.40181,117.6173
65.89607,123.5651
66.25442,124.9826
68.43563,131.054
68.43069,152.1767
67.44333,118.6275
68.75899,112.2566
65.87903,127.7575
67.3794,120.4361
67.20196999999999,104.816
71.72565999999999,119.2446
68.32600000000001,125.8377
69.07214,131.3704
68.59028,124.4653
70.1527,159.2435
70.35282,130.4261
67.14863000000001,144.1876
72.11654,136.8595
64.54111999999999,105.9232
68.94058000000001,131.888
68.18651,129.5985
72.69199,121.7006
68.2263,128.3129
70.40403,130.5713
65.32887,126.0176
65.29057,109.78200000000001
65.58939000000001,109.7956
65.28916,128.02100000000002
69.91649,132.3785
66.59848000000001,127.7981
69.24885,133.7892
68.81944,124.2264
68.79688,122.0913
67.19139,127.5538
68.40568,142.3945
70.58364,135.3762
68.40100000000001,143.1102
70.95629,139.016
69.85706,120.7675
65.61593,129.3528
65.39064,96.54815
67.95175,128.2412
70.05209,123.2307
68.18199,134.9267
68.79938,116.6928
67.36607,118.689
70.62204,125.7371
71.7953,158.2326
66.53015,117.0002
65.09768000000001,134.3973
64.76077,128.8129
69.03578,130.8927
65.44403,109.9232
66.15236,110.353
69.55011999999999,138.8793
64.92792,116.1101
67.75726999999999,122.6048
69.05062,143.6487
64.93136,94.59876
70.18691,130.8536
67.72971,148.7955
67.32869000000001,130.6884
69.70995,151.1615
71.38761,144.922
67.33116,132.6171
68.52212,120.6801
70.20145,117.236
66.58931,117.0805
69.02084,131.2609
68.78726,123.945
69.06258000000001,120.0654
70.13521,126.9799
69.71943,136.3826
69.37398,131.2544
69.05735,132.3124
70.05471999999999,132.6614
67.8609,130.8429
67.071,128.6312
67.25316,121.6315
68.45752,138.1129
66.08131,110.8231
65.5926,104.7464
68.56860999999999,118.8964
69.69795,143.2327
66.67277,108.3892
61.590109999999996,99.81074
65.40276999999999,114.1857
68.44756,127.5778
66.73714,118.4245
72.205,154.2642
68.46802,121.7574
70.10294,142.4799
66.48949,112.2608
67.19112,121.4096
65.22879,121.375
67.00395999999999,127.1951
67.72317,107.6196
70.09165,152.4262
66.07538000000001,128.1418
66.91173,146.0408
68.65328000000001,117.6621
67.75543,135.4845
66.36233,131.4949
67.6272,127.833
68.21944,123.405
67.57571,136.8255
67.02379,137.789
67.57236999999999,141.6039
65.6522,109.4063
65.44991,102.5063
70.32828,163.8992
69.08622,118.9012
68.33335,126.7698
66.29224,134.6024
68.04129,143.2981
67.9522,117.0683
65.7157,118.3454
72.12643,124.3554
66.79918,118.7239
67.49036,123.5892
66.88022,126.7582
68.25984,137.6865
66.6257,130.5098
64.15701,113.9842
65.30643,110.9035
71.83145,146.3799
68.43502,128.2374
64.79043,115.6001
69.24446,129.4057
70.28435,125.6591
72.99453000000001,126.8912
70.41651,131.3277
65.79611,132.5054
69.49913000000001,129.3703
65.87009,110.5038
65.0852,106.2354
70.61194,129.5963
71.39877,131.9176
66.29704,122.9437
65.64143,121.4597
69.78249,138.3473
68.32625,135.247
69.02806,100.8881
68.87437,122.2625
66.7959,119.0778
68.62814,139.7986
71.19139,136.2042
65.4116,122.3825
68.84184,134.2696
68.8806,123.1216
65.73631,127.6449
69.30986999999999,131.7523
64.15534,114.2796
72.89442,133.7642
66.41814000000001,142.6604
65.88600000000001,119.2969
69.06664,131.9619
67.96217,125.9612
68.68041,131.3237
68.515,118.9934
67.37231,127.9334
63.67556,114.3381
65.76516,123.8141
68.71710999999999,137.0437
69.62402,119.3894
66.8157,107.8753
64.54403,123.3058
68.37687,116.9408
67.70961,120.4639
69.79281999999999,107.1216
70.33109,134.1242
71.11525,142.3554
70.50683000000001,131.8652
67.3265,117.8718
70.37423000000001,134.2731
68.93535,136.6499
68.74748000000001,139.4778
66.31697,126.7884
67.96141,137.7632
68.02516,125.7112
68.54611,134.6283
73.72628,142.811
66.30109,124.8609
69.84513000000001,134.2394
66.34608,112.6472
69.22406,120.5706
65.20241,126.6356
68.16207,122.2711
66.17376,114.6814
65.82561,137.7805
70.49243,122.7935
66.86335,129.0675
69.00819,121.8091
69.09268,139.8642
68.4858,137.6952
70.05821,124.648
63.92011,136.3251
69.10661999999999,124.9316
68.37383,124.5664
67.81685,147.8495
68.35014,121.06200000000001
66.20868,134.3163
69.82296,145.8658
69.83591,128.6599
70.09777,148.3039
65.74923000000001,118.5265
67.2496,121.1303
67.01302,106.3264
67.86604,142.5205
69.51352,143.2796
68.79671,119.9716
71.3044,142.1026
67.06716,139.6149
66.43504,116.7063
68.03354,133.7463
70.66473,134.2961
66.95512,118.338
71.13235999999999,144.4866
64.10696999999999,120.6126
69.43162,145.1667
67.23456999999999,113.2283
70.20178,112.7536
65.73987,123.1815
66.55121,121.9317
67.72679000000001,119.4187
71.22324,132.9604
64.72674,127.4027
67.36195,122.3824
68.42406,132.2244
69.81064,124.3983
70.14811999999999,111.3963
66.31497,123.1817
67.25945,103.6091
66.24776999999999,123.5493
67.13633,142.1095
68.44022,129.7913
72.07034,136.4478
68.48039,120.6969
67.12369,122.3988
67.94203,138.1901
68.01522,119.8895
67.83753,110.6977
67.08281,131.6536
66.13396999999999,125.3077
70.17398,138.519
73.12686,139.2637
66.29478,132.4121
67.48723000000001,128.3885
63.84013,127.6618
71.23226,137.9139
68.93456,131.205
65.31508000000001,126.5417
72.89094,144.8666
66.85445,123.4989
67.71429,129.7462
66.99515,145.3356
62.486430000000006,115.2889
68.4545,119.9549
66.18029,112.1502
68.29449,127.8367
68.5935,137.6326
68.13211,121.9201
70.55532,131.9945
71.26895,135.8511
70.71689,133.3027
68.27433,123.0711
65.85545,125.7077
67.19789,130.9707
69.03473000000001,143.7162
70.96078,138.1647
68.99354,146.7285
66.75706,133.1515
67.73694,123.5134
68.31951,129.2444
66.24969,121.9078
68.70678000000001,128.4009
68.0356,140.9392
68.96343,137.3493
67.50309,129.5348
65.02611,131.0273
70.0671,146.3213
65.36984,97.06459
66.73719,119.8514
68.25009,124.1159
68.91447,144.9636
69.42874,117.0746
69.11435999999999,126.7865
67.99857,112.9692
70.26098,141.588
68.64432,124.0298
66.17354,125.5482
70.00471,122.1783
66.31189,118.2902
65.90205999999999,116.5597
68.25885,116.5077
70.75448,147.47299999999998
67.08351,131.7851
67.02122,132.2825
70.51041,134.3807
67.60778,119.8518
68.83485999999999,136.1642
64.25399999999999,114.5097
71.91722,138.2213
67.82529,133.2127
66.34443,126.5382
69.22459,129.8661
65.53683000000001,122.7073
66.65738,111.8648
69.74106,128.2887
68.77304000000001,120.5732
67.66713,122.1059
71.04389,145.6585
67.97438000000001,116.155
69.01111,137.4236
70.97446,137.894
66.09937,114.8329
68.2026,136.3654
71.18778,148.7839
70.10011999999999,118.7125
67.40562,118.3544
71.0495,152.5436
69.10354,128.9651
66.99674,124.5497
67.55176999999999,118.07700000000001
66.04561,100.3573
69.97684,120.8445
69.59421,136.3666
69.50004,129.3228
66.70728000000001,129.9114
67.74378,116.26100000000001
69.52156,137.5933
68.65583000000001,106.9772
66.58063,118.7891
67.31123000000001,127.0282
69.21023000000001,135.7681
69.76801999999999,127.8121
71.36846,127.9637
64.91466,121.4664
65.91717,100.2395
68.79172,115.6267
66.86831,124.0965
68.85311,124.2217
64.99322,112.2167
70.31634,132.5438
65.07995,107.1524
68.55691999999999,119.8364
65.03755,123.5259
68.97846,134.4521
68.1677,125.5112
70.25241,133.5386
68.35771,133.3158
71.59998,144.3195
67.62775,140.8419
71.9168,147.5959
64.91759,114.7572
68.03944,117.7686
68.83719,140.7958
68.42447,134.2855
67.19277,110.2144
67.95936,107.3158
69.13031,122.8845
66.53698,118.2503
69.3362,125.8938
69.66919,127.4892
69.32642,153.3295
71.67815,124.59200000000001
66.81763000000001,106.8565
67.96098,133.7046
70.27599000000001,124.6664
70.83386999999999,132.0587
71.95684,138.0874
65.53739,130.3727
67.20098,118.1746
66.84158000000001,134.8257
72.22081,123.7257
68.23933000000001,128.9637
69.34904,151.0629
67.54026999999999,126.6496
66.55953000000001,114.8614
69.42919,133.6709
68.77479,137.1665
67.11564,139.5681
69.7283,127.7704
69.71847,119.206
67.00926,131.5259
70.23583,124.1454
68.05243,140.9604
66.81973,111.675
64.33825999999999,131.6378
69.21901,133.7032
70.30269,133.0611
67.7681,115.596
68.28813000000001,127.7475
70.67229,136.774
67.56648,135.1199
68.2033,117.4256
70.82652,128.3953
68.76881999999999,124.6462
66.21644,140.4212
69.94665,129.9599
66.82673,116.1417
70.62106,138.8435
65.96266999999999,131.9172
68.32852,120.17399999999999
68.14281,117.9655
67.68342,132.2259
68.32773,106.9353
69.9594,123.1594
68.32581,130.2541
69.1247,127.0935
66.52031,141.2168
66.54596,106.5251
68.83516999999999,135.2336
69.46929,116.2368
63.84823000000001,107.2539
67.369,125.2445
66.46618000000001,126.7497
68.00188,124.7855
66.55544,130.3081
67.93518,129.0813
71.09441,136.352
71.90701,127.3129
66.45996,115.5565
66.28668,122.6641
67.60595,121.1687
66.90904,123.3812
66.93916999999999,138.1009
68.73881999999999,142.0686
69.22875,140.783
67.50325,118.1483
68.374,116.9901
65.04856,134.1878
67.64236,128.8601
66.68778,127.995
68.92305999999999,110.6146
68.29892,147.2812
69.50429,124.4182
71.313,154.0956
68.43807,138.7187
67.13923,118.2185
71.65034,129.9864
65.08981999999999,108.6521
65.9342,121.5126
69.09728,131.8032
67.26581,122.3023
64.38799,117.6848
66.66263000000001,123.165
69.12113000000001,128.1987
68.00116,120.51899999999999
66.01521,132.6177
69.06381,153.8047
65.36307,114.7964
68.5666,120.8603
64.96461,110.8094
68.04672,116.8675
68.55896,140.4034
68.99091999999999,118.0107
66.53254,116.87100000000001
65.54329,99.65616999999999
66.37031999999999,123.1376
67.99845,120.3701
66.80329,131.1969
64.69195,116.3957
69.49096,133.2719
68.30048000000001,114.0233
65.80058000000001,110.1396
69.8954,127.7667
68.42628,122.4339
69.50113,130.9145
69.29251,143.7263
67.7469,140.5105
68.04911,117.309
69.58269,128.3045
67.44662,110.9564
70.43881999999999,152.882
69.38655,133.4961
67.25475,131.5363
70.51274000000001,147.9493
68.07194,107.2294
66.82279,123.3618
72.79602,119.6208
66.80265,109.7922
68.40038,130.909
66.53305,135.1808
66.19168,110.6117
70.86936999999999,145.8197
67.03655,118.0754
70.32481999999999,136.9369
63.52966,111.5511
65.38476999999999,125.863
67.61447,126.7202
69.8557,157.414
64.02049,108.3825
64.67575,112.1651
67.23841,118.3111
65.11543,108.6568
66.20656,119.9807
69.70118000000001,126.3537
70.47463,119.7988
68.64678,126.5725
67.34344,119.4016
65.62668000000001,120.6734
66.96462,122.5543
68.23983,119.0203
69.3839,126.4594
66.51058,112.3129
66.37135,118.6985
71.9533,132.4024
70.8278,136.0832
69.65515,129.2316
67.97516,137.9614
67.6667,131.5778
69.76989,141.3806
68.36655999999999,134.1194
68.80646999999999,118.5526
67.12544,116.3449
68.11498,136.6981
67.29381,131.0281
70.70649,112.1012
65.08928,131.0829
71.1406,127.4022
70.56025,150.4959
68.47391,130.8527
68.99078,147.5658
70.76446,128.8298
69.76717,131.0973
65.74663000000001,118.725
66.98775,143.9424
64.41271,112.5632
67.19909,125.5583
67.00659,136.9352
67.64628,132.7607
67.50256999999999,142.7019
67.6803,139.2383
73.81695,140.0915
64.48825,134.3808
64.58578,120.986
66.58703,114.208
68.7568,128.8771
67.84196,127.669
69.0289,129.4355
70.24106,122.759
66.48991,126.8856
69.47393000000001,132.2408
66.15579,132.3362
66.50286,137.7408
71.5695,148.1165
67.4536,119.7771
65.97892,122.5452
68.36646999999999,147.1068
67.7995,133.4251
68.63948,140.4405
67.95206,131.4384
67.73545,111.3263
67.6113,115.9311
70.69283,141.2872
68.26736,129.9806
65.89008000000001,134.8798
73.01042,156.0944
67.67586999999999,134.7738
66.78503,135.5158
68.32888,120.9929
70.73416999999999,133.0843
69.43571,128.0102
69.95298000000001,111.8821
68.38192,108.5709
66.70985,141.8568
70.25069,134.9127
67.62069,118.2398
67.58185999999999,123.5611
65.98680999999999,110.9755
68.78520999999999,121.7078
68.62075,128.9687
67.27841,132.6356
65.34695,111.0262
69.76109,143.2576
69.89052,125.2298
69.03761999999999,136.3245
67.52712,126.3744
69.42798,133.2845
69.25325,122.81299999999999
67.20804,121.3649
68.00990999999999,139.8288
72.35641,130.8996
65.18365,137.4973
67.18597,124.8715
67.76811,122.6361
69.67532,128.1323
68.04481,110.4944
70.36941999999999,130.4623
64.41718,124.1877
66.85948,140.3651
70.20286999999999,132.4583
67.02928,129.9706
69.26978000000001,144.3226
67.42833,118.4512
70.54165,133.0559
64.53151,123.7602
68.24766,125.6892
65.98541999999999,129.7971
66.86053000000001,106.1024
66.122,139.3225
67.34277,130.4799
67.62678000000001,119.9616
67.02834,124.4751
67.42969000000001,126.0978
66.99899,128.2102
69.26638,136.238
67.67848000000001,121.8698
68.48995,112.3066
69.15514,134.703
69.54796,127.4389
67.40434,106.6406
66.14023,107.8906
63.617580000000004,117.2843
65.16034,110.2457
68.08398000000001,121.0482
67.93785,124.3501
67.52815,128.1553
68.97399,121.22200000000001
63.48591999999999,121.0895
66.16304000000001,117.5089
64.82835,97.5369
66.42971,119.6172
68.43495,118.9727
66.52114,137.8509
68.74805,121.5155
65.97323,132.5458
67.03314,100.0056
68.58693000000001,141.2024
66.32704,126.5394
72.83685,155.3977
70.3984,134.7797
68.05803,125.6942
65.14364,115.00399999999999
69.14854,125.904
67.71167,132.679
72.1432,139.7611
68.25520999999999,135.8145
67.53778,133.3183
68.60468,121.2002
67.59235,111.6109
65.19918,114.0807
62.409209999999995,110.2593
70.58046999999999,122.8997
68.8901,134.8572
68.74665999999999,119.1949
66.29907,118.4403
66.65775,134.1269
66.55058000000001,125.0959
67.70659,123.8787
69.75301999999999,125.8733
67.72124000000001,114.2514
69.36439,135.5384
66.44274,115.7687
67.19566,119.574
66.4343,114.6366
65.08244,117.4341
70.47208,153.8939
67.66171999999999,107.8835
67.5012,113.0245
68.91253,131.5965
67.64256999999999,131.1377
68.50697,139.4594
67.21840999999999,133.7691
65.88687,113.0185
69.8779,118.3424
70.37038000000001,138.2626
68.66927,139.6973
68.70196999999999,132.6589
69.8006,141.7412
70.90949,150.0568
65.1748,118.2564
66.21658000000001,118.9631
69.61605,135.4832
69.87508000000001,154.3167
65.58734,133.1199
66.083,115.4637
70.48212,135.9939
67.84056,112.9479
68.47216999999999,136.3002
66.79221,128.7134
68.54694,124.5508
64.80176999999999,114.0726
66.60203,106.2728
67.21014,121.7322
66.73678000000001,114.8589
66.53305999999999,110.7923
68.6929,132.2393
68.19062,141.1859
63.92606,121.3297
69.5829,117.6169
70.98816,140.1896
70.76388,141.9068
65.02684,126.1456
66.90201,128.0042
69.23204,130.8349
66.09344,143.7256
69.49427,138.9172
65.2647,121.8737
68.09232,130.421
68.65955,115.7811
67.81543,120.4567
65.20035,133.6623
65.84472,105.3131
67.38545,141.2867
67.92876,124.5046
66.27859000000001,120.0427
70.74889,121.0602
69.97731,147.2286
67.20964000000001,125.5631
67.31481,126.7142
70.24038,147.5274
68.99325,134.3203
68.59389,131.2151
67.98396,137.5212
70.36114,149.4448
68.91001,125.7485
66.87767,123.1591
66.79704,122.6614
66.1317,107.0973
72.32421,126.4469
68.51105,130.1897
68.79547,128.0733
70.50895,147.6337
67.21348,124.8905
67.40794,140.4072
67.35628,135.5266
68.38489,129.793
71.91894,140.7337
68.43061999999999,121.2177
67.77665999999999,139.6088
68.99119,117.0843
66.21266,129.6054
67.7385,123.8408
70.30638,129.3636
68.12954,118.03399999999999
69.86354,127.87100000000001
68.46795,129.2263
70.82723,130.3162
70.53312,125.3443
66.68491,114.5746
67.9728,123.6368
67.22708,111.5203
69.68289,135.3127
66.59604,126.2811
66.10015,128.3855
67.86074,110.5005
68.01097,125.1627
67.5839,131.7113
67.5159,129.2797
68.53631999999999,127.2682
65.53007,116.1557
67.01862,115.6411
71.70260999999999,130.089
67.42779,119.1357
67.40744000000001,138.6263
70.61318,132.1391
71.40194,133.7259
64.09089,103.413
68.57916999999999,140.5224
70.44561999999999,139.2476
68.78891999999999,137.1816
68.17666,128.6937
67.25766,119.6812
69.58706,134.283
65.62971,117.5826
70.16689000000001,149.014
66.6029,125.2519
66.8357,137.9874
67.74481,114.0989
67.01471,105.5528
68.82323000000001,129.1214
66.53189,121.6671
64.95852,125.6806
66.39551999999999,106.5133
69.15387,145.4679
67.3919,137.8311
66.46185,108.3132
66.04052,117.8311
70.38614,137.0213
65.65727,94.93893
67.33538,121.7877
69.28239,127.8304
70.2126,136.72799999999998
64.3484,113.3811
69.31893000000001,139.7068
71.18364,137.8162
66.69679000000001,104.8015
69.94556,129.3583
66.51505,138.6321
64.14990999999999,116.5963
69.92795,124.8835
66.73025,137.4516
68.51984,140.2377
67.32388,136.2189
64.05124,104.3901
68.15534,119.4984
67.71709,118.2663
66.70415,130.1457
67.41672,129.0666
68.76344,132.7511
67.84973000000001,117.4982
67.26853,130.8403
68.45943,125.5251
67.22402,115.863
66.8748,128.8302
66.74880999999999,109.3304
69.44453,125.8588
65.4609,107.2491
68.67206999999999,125.2769
69.85604000000001,129.2856
69.12214,122.2752
69.21372,130.3915
67.02625,132.8653
67.69648000000001,130.4108
70.06564,154.3757
69.36176999999999,137.7144
69.0855,123.928
68.21874,127.1621
68.60996999999999,126.3357
66.55127,114.9381
68.71959,118.2746
68.58570999999999,122.5043
69.08825,120.3915
66.85375,98.47908000000001
68.56317,131.2951
66.72783000000001,116.8011
66.73504,131.91899999999998
68.65369,118.3939
66.11318,120.0249
66.7098,126.7391
67.44065,152.5009
69.25731,120.6596
66.94575999999999,121.9962
68.06505,118.6554
65.57689,127.0804
69.51366999999999,137.4305
68.01035999999999,132.4546
65.97185,113.2777
68.50408,117.6372
68.6578,125.8654
64.90630999999999,128.857
66.86878,121.5519
67.45600999999999,101.7983
70.57507,136.4959
65.50493,113.2549
68.03809,139.6333
70.44638,132.7411
66.83931,111.3947
66.38356,102.0057
68.33698000000001,124.0644
69.41356,137.8685
67.82728,134.7202
69.1966,139.0328
66.58126,118.1128
65.86804000000001,132.2918
67.92387,127.8828
67.65969,114.3964
69.00849000000001,135.8661
68.02905,110.9974
67.90776,113.0832
67.89813000000001,102.68700000000001
70.78714000000001,159.3967
66.32968000000001,129.7132
71.20406,141.4122
67.87705,129.9013
65.94546,116.2096
69.87679,126.6121
65.79065,114.8391
70.22362,130.9476
68.85931,117.22399999999999
67.99466,128.0368
67.08757,129.2199
68.85889,124.9153
66.06886999999999,119.7681
70.41331,137.75799999999998
68.26431,124.0211
70.00963,125.9789
65.69038,125.507
70.94803,118.2146
70.40454,152.6344
67.93137,124.0016
67.24148000000001,130.8507
67.43966999999999,132.5789
67.97769,137.5606
69.69329,134.532
68.03826,137.6548
66.72346,127.1615
65.5982,110.4732
66.56595,125.4882
68.54091,124.8483
71.80497,136.4508
69.41584,123.6033
67.91457,126.7841
66.63056999999999,141.1367
70.00844000000001,127.3606
67.21345,134.9724
69.9974,135.8397
70.44321,142.7681
69.99219000000001,126.5143
71.11277,131.7103
68.42954,126.6811
71.73402,122.6931
68.25089,134.2315
72.13361,120.9306
69.0911,132.2909
66.02501,132.287
65.3813,126.1785
67.27871999999999,118.2022
68.98874,126.4329
68.9963,120.3791
66.75511999999999,103.6353
66.09071999999999,112.3691
68.70395,119.6693
64.72417,106.3895
69.53108,120.2067
71.32029,156.5971
69.25388000000001,132.4808
70.01373000000001,132.0505
72.0594,148.9722
68.49943,128.9143
67.20711,109.9494
67.4277,121.8319
67.38905,136.4146
68.81456,154.4947
65.56306,116.8189
68.86564,123.4374
67.63208,128.5252
63.64527,114.5546
69.12102,142.8329
70.19208,124.5284
68.62725,109.5514
68.58176,137.4034
66.78338000000001,119.4607
67.68417,122.7447
68.79943,143.4836
66.72578,116.2868
67.68983,120.3912
67.24673,117.8198
70.80139,131.9536
69.81421999999999,128.8624
67.41926,118.315
68.10831999999999,140.7132
69.52176,138.7414
66.44673,123.6693
66.50938000000001,104.0396
68.27624,122.9904
67.51054,131.6367
68.2331,122.1745
69.20004,128.2344
68.22569,135.757
69.67618,116.2938
69.15371999999999,134.0076
67.44681,127.5092
71.4192,145.7932
66.01984,141.9976
67.5773,127.9425
64.49893,140.2004
70.19674,126.914
67.51149000000001,123.7364
66.75836,119.0958
66.36645,132.4222
65.96947,126.7739
67.47588,138.5358
65.8521,115.0837
67.1238,122.7868
69.1103,138.6654
64.77535999999999,113.5556
68.77561999999999,126.086
69.56475,128.952
66.86676,137.0564
67.45183,142.6514
66.7056,127.0386
69.45966999999999,130.8347
67.83848,120.0967
67.65053,137.3509
69.02638,135.0166
68.05329,125.4398
65.0137,113.7752
67.74935,128.7894
67.3018,110.3175
69.57329,169.1268
66.46916,127.2647
67.37618,121.7823
66.03128000000001,123.2914
67.88651999999999,126.5258
66.60311,124.1856
67.72856999999999,119.5459
66.20895,125.1912
69.24463,126.2716
68.69724000000001,110.89399999999999
66.70205,120.3019
71.16914,135.0369
65.43614000000001,152.6168
67.25401,130.5463
68.05015,123.7466
70.48365,134.9316
69.03379,129.6641
65.4187,118.1433
68.94762,136.9932
68.75178000000001,107.7319
69.54295,135.5159
66.34532,123.7345
69.9271,146.4336
66.65813,127.9335
68.55261999999999,123.4302
65.96412,122.5101
69.48892,119.1983
66.3432,137.1607
68.28599,123.3591
68.39674000000001,126.1915
65.75868,111.5519
68.36155,133.9494
69.21078,134.4253
67.22095999999999,114.8024
68.65998,124.7691
68.44603000000001,110.3778
70.35705,125.9397
71.52468,137.9496
67.94060999999999,141.0108
70.04339,127.3467
64.54078,130.1828
66.18181,127.6085
68.11241,124.1533
69.5091,151.7634
71.46618000000001,135.5982
67.79009,131.2158
64.8491,121.2608
66.50511,137.4995
70.0677,144.6209
69.80295,116.8405
70.14185,131.8359
67.22436,133.605
71.97836,138.1052
69.32003,136.5839
67.41409,123.8328
68.08026,131.0779
68.13257,136.8494
70.37546999999999,130.5691
70.31685999999999,132.9542
65.5543,121.2351
64.65127,118.3996
69.73363,122.1652
67.69405,121.728
70.20483,118.4049
64.46691,120.62100000000001
69.64553000000001,134.4838
69.29406999999999,131.2404
68.98608,121.228
67.32146999999999,110.6602
69.65674,134.4204
69.91295,148.5606
70.938,129.7384
68.91523000000001,109.4881
68.55359,131.1947
66.76524,121.931
70.89744,138.8549
73.09657,134.9595
69.22646999999999,145.0718
63.65093,116.5654
66.46410999999999,129.734
68.35474,123.7944
67.57134,124.2097
66.83183000000001,135.5006
69.62921999999999,143.0166
68.05903,126.0365
67.54296,134.5517
69.303,116.7611
67.38937,128.9351
71.45669000000001,134.6404
68.49029,128.3649
65.84125999999999,125.7087
69.25123,133.4489
64.51431,103.0865
67.82414,127.065
65.84897,118.2251
70.67116,122.6757
67.11350999999999,124.6458
67.59487,138.5996
66.33295,116.4343
69.89298000000001,140.0236
66.38557,142.4689
67.1027,125.1139
66.43884,113.1903
66.12177,120.4629
67.00531,133.6411
64.16306999999999,101.9669
67.32597,135.9051
66.94272,121.8755
69.08751,142.7891
70.44232,132.9498
67.9102,125.3998
66.51569,119.5183
67.3862,128.4407
68.10423,120.9619
67.51841999999999,110.0212
68.2832,108.7627
67.79292,128.0636
68.30939000000001,121.2109
66.19976,113.9021
65.84849,142.3934
68.82083,135.0981
68.96333,135.9867
69.04066,133.625
64.90924,123.5221
64.53827,121.1495
71.75046999999999,139.379
66.93045,132.2175
65.54236,129.4864
64.84131,91.8085
66.98431,130.0474
66.14260999999999,118.8111
70.81756999999999,145.2176
68.91444,152.0833
66.66634,100.2743
70.48203000000001,137.6556
69.91213,135.5083
66.64902,118.6405
69.01354,145.8844
66.26097,115.3104
68.89543,119.3074
71.22325,132.1547
68.68597,124.6849
69.89911,135.1557
68.69946999999999,116.0361
69.8535,136.02700000000002
63.441230000000004,112.1713
64.11532,133.1515
71.75025,132.088
66.19729,135.4905
65.72997,126.82700000000001
72.16986,137.5684
66.48739,127.29299999999999
69.31215,124.2118
68.02946999999999,119.5556
65.97774,91.25752
71.29851,142.5115
71.5143,127.7847
68.60076,128.8566
68.18368000000001,135.9276
69.8811,151.879
67.93999000000001,132.0277
69.80319,123.1697
65.19641,117.6912
67.8403,127.0545
68.50896999999999,137.9252
65.14879,115.1881
66.95340999999999,120.6277
68.15831,124.9999
63.481869999999994,117.5449
71.29462,142.6142
70.11496,143.9751
68.83929,141.5128
70.15775,113.8639
69.59680999999999,133.7791
65.83263000000001,122.5777
71.32785,135.4846
68.20864,143.309
71.87288000000001,134.3715
69.35276999999999,128.963
67.94055,142.3413
69.71919,138.7374
64.67334,113.3238
65.33431999999999,118.6681
67.46316,144.15200000000002
71.08038,155.0439
66.66043,135.3184
67.7645,109.9437
67.23122,124.4395
67.43133,134.417
69.74968,130.7336
68.14016,128.6113
68.9402,133.3423
69.35342,136.4262
69.8643,140.5089
69.31822,136.0998
